"","SAMPLE_NUMBER","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","REPLICATE_COUNT"
"5504",10380375,"MOIS211099","Moisture","PCT_M-M",40.144010473,2
"5505",10380543,"MOIS040493","Moisture","PCT_M-M",45.965651329,1
"5506",10381142,"MOIS211099","Moisture","G_P_100G",53.042703452,1
"5507",10381245,"MOIS211099","Moisture","PCT_M-M",44.035101589,1
"5508",10381246,"MOIS211099","Moisture","PCT_M-M",37.345331834,1
"5509",10381250,"MOIS211099","Moisture","PCT_M-M",36.946228666,1
"5510",10381253,"MOIS211099","Moisture","PCT_M-M",34.498982706,1
"5511",10381266,"MOIS040493","Moisture","PCT_M-M",34.12613217,1
"5512",10381808,"MOIS040493","Moisture","PCT_M-M",35.332134053,1
"5513",10381809,"MOIS040493","Moisture","PCT_M-M",34.876307488,1
"5514",10382006,"MOIS211099","Moisture","PCT_M-M",43.237735623,1
"5515",10382011,"MOIS211099","Moisture","PCT_M-M",43.406671398,1
"5516",10382015,"MOIS211099","Moisture","PCT_M-M",43.41615108,1
"5517",10382021,"MOIS211099","Moisture","PCT_M-M",43.357503991,1
"5518",10382025,"MOIS211099","Moisture","PCT_M-M",43.751942365,1
"5519",10382242,"MOIS211099","Moisture","PCT_M-M",83.500797295,1
"5520",10382246,"MOIS211099","Moisture","PCT_M-M",83.597693857,1
"5521",10382252,"MOIS211099","Moisture","PCT_M-M",83.41438179,1
"5522",10382256,"MOIS211099","Moisture","PCT_M-M",83.521312753,1
"5523",10382261,"MOIS211099","Moisture","PCT_M-M",83.636490999,1
"5524",10382271,"MOIS211099","Moisture","PCT_M-M",83.344885124,1
"5525",10382277,"MOIS211099","Moisture","PCT_M-M",83.505491467,1
"5526",10382284,"MOIS211099","Moisture","PCT_M-M",83.515658247,1
"5527",10382285,"MOIS211099","Moisture","PCT_M-M",83.358478818,1
"5528",10382287,"MOIS211099","Moisture","PCT_M-M",83.514060858,1
"5529",10382288,"MOIS211099","Moisture","PCT_M-M",83.380169547,1
"5530",10382291,"MOIS211099","Moisture","PCT_M-M",83.32970324,1
"5531",10382293,"MOIS211099","Moisture","PCT_M-M",83.342891552,1
"5532",10382295,"MOIS211099","Moisture","PCT_M-M",83.46519369,1
"5533",10382297,"MOIS211099","Moisture","PCT_M-M",83.560856775,1
"5534",10382301,"MOIS211099","Moisture","PCT_M-M",83.220941194,1
"5535",10382305,"MOIS211099","Moisture","PCT_M-M",83.291164608,1
"5536",10382309,"MOIS211099","Moisture","PCT_M-M",83.664073662,1
"5537",10383165,"MOIS040493","Moisture","PCT_M-M",36.92402278,1
"5538",10383165,"MOIS040493","Moisture","PCT_M-M",36.871723961,2
"5539",10383170,"MOIS040493","Moisture","PCT_M-M",38.688437365,1
"5540",10383170,"MOIS040493","Moisture","PCT_M-M",38.778703861,2
"5541",10383173,"MOIS040493","Moisture","PCT_M-M",37.296438501,1
"5542",10383173,"MOIS040493","Moisture","PCT_M-M",37.335716887,2
"5543",10383184,"MOIS040493","Moisture","PCT_M-M",32.682479361,1
"5544",10383184,"MOIS040493","Moisture","PCT_M-M",32.567149601,2
"5545",10385279,"MOIS211099","Moisture","G_P_100G",51.235253505,1
"5546",10385696,"MOIS211099","Moisture","PCT_M-M",48.39234104,1
"5547",10385696,"MOIS211099","Moisture","PCT_M-M",48.323548598,2
"5548",10385706,"MOIS211099","Moisture","PCT_M-M",44.305875914,1
"5549",10385706,"MOIS211099","Moisture","PCT_M-M",44.870748299,2
"5550",10385706,"MOIS211099","Moisture","PCT_M-M",44.648671047,3
"5551",10385706,"MOIS211099","Moisture","PCT_M-M",44.338156893,4
"5552",10386367,"MOIS211099","Moisture","PCT_M-M",34.395855844,1
"5553",10386369,"MOIS211099","Moisture","PCT_M-M",34.199637962,1
"5554",10386372,"MOIS211099","Moisture","PCT_M-M",34.805699482,1
"5555",10386377,"MOIS211099","Moisture","PCT_M-M",37.462281231,1
"5556",10386378,"MOIS211099","Moisture","PCT_M-M",34.428553022,1
"5557",10386379,"MOIS211099","Moisture","PCT_M-M",36.417974497,1
"5558",10386381,"MOIS211099","Moisture","PCT_M-M",33.673502871,1
"5559",10386384,"MOIS211099","Moisture","PCT_M-M",34.529680365,1
"5560",10386385,"MOIS211099","Moisture","PCT_M-M",34.740338164,1
"5561",10386387,"MOIS211099","Moisture","PCT_M-M",35.543244075,1
"5562",10386389,"MOIS211099","Moisture","PCT_M-M",35.292842992,1
"5563",10386391,"MOIS211099","Moisture","PCT_M-M",35.256719006,1
"5564",10386460,"MOIS040493","Moisture","PCT_M-M",34.705555374,1
"5565",10387296,"MOIS211099","Moisture","PCT_M-M",33.166911405,1
"5566",10387298,"MOIS211099","Moisture","PCT_M-M",34.594924566,1
"5567",10387299,"MOIS211099","Moisture","PCT_M-M",32.462381543,1
"5568",10387301,"MOIS211099","Moisture","PCT_M-M",33.454266584,1
"5569",10387305,"MOIS211099","Moisture","PCT_M-M",35.317786923,1
"5570",10387308,"MOIS211099","Moisture","PCT_M-M",34.06404931,1
"5571",10387310,"MOIS211099","Moisture","PCT_M-M",33.821817435,1
"5572",10387316,"MOIS211099","Moisture","PCT_M-M",34.061453328,1
"5573",10387328,"MOIS211099","Moisture","PCT_M-M",34.348109518,1
"5574",10387332,"MOIS211099","Moisture","PCT_M-M",35.838391051,1
"5575",10387334,"MOIS211099","Moisture","PCT_M-M",35.326492537,1
"5576",10387340,"MOIS211099","Moisture","PCT_M-M",34.311909322,1
"5577",10387346,"MOIS211099","Moisture","PCT_M-M",33.785120993,1
"5578",10387348,"MOIS211099","Moisture","PCT_M-M",37.508511765,1
"5579",10387349,"MOIS211099","Moisture","PCT_M-M",34.625482625,1
"5580",10387462,"MOIS040493","Moisture","PCT_M-M",35.230794324,1
"5581",10387466,"MOIS040493","Moisture","PCT_M-M",35.660390184,1
"5582",10387800,"MOIS040493","Moisture","PCT_M-M",48.95406001,1
"5583",10387800,"MOIS040493","Moisture","PCT_M-M",49.165044565,2
"5584",10387802,"MOIS040493","Moisture","PCT_M-M",50.614052748,1
"5585",10387802,"MOIS040493","Moisture","PCT_M-M",50.830863499,2
"5586",10388136,"MOIS211099","Moisture","PCT_M-M",84.707011805,1
"5587",10388144,"MOIS211099","Moisture","PCT_M-M",84.843624699,1
"5588",10388151,"MOIS211099","Moisture","PCT_M-M",83.555714658,1
"5589",10388153,"MOIS211099","Moisture","PCT_M-M",84.762713213,1
"5590",10388161,"MOIS211099","Moisture","PCT_M-M",84.906747911,1
"5591",10388164,"MOIS211099","Moisture","PCT_M-M",84.709937095,1
"5592",10388165,"MOIS211099","Moisture","PCT_M-M",83.328311957,1
"5593",10388167,"MOIS211099","Moisture","PCT_M-M",83.300979743,1
"5594",10388175,"MOIS211099","Moisture","PCT_M-M",83.664855739,1
"5595",10389550,"MOIS211099","Moisture","PCT_M-M",4.4799136402,1
"5596",10389555,"MOIS211099","Moisture","PCT_M-M",4.6974865702,1
"5597",10390042,"MOIS211099","Moisture","PCT_M-M",46.780204368,1
"5598",10390043,"MOIS211099","Moisture","PCT_M-M",36.105233742,1
"5599",10390140,"MOIS211099","Moisture","PCT_M-M",34.722557784,1
"5600",10390143,"MOIS211099","Moisture","PCT_M-M",35.804377899,1
"5601",10390145,"MOIS211099","Moisture","PCT_M-M",36.002133008,1
"5602",10390146,"MOIS211099","Moisture","PCT_M-M",36.008892065,1
"5603",10390147,"MOIS211099","Moisture","PCT_M-M",39.645914017,1
"5604",10390290,"MOIS040493","Moisture","PCT_M-M",35.834198975,1
"5605",10390290,"MOIS040493","Moisture","PCT_M-M",35.803741026,2
"5606",10390294,"MOIS040493","Moisture","PCT_M-M",35.767748511,1
"5607",10390294,"MOIS040493","Moisture","PCT_M-M",35.71313871,2
"5608",10390484,"MOIS211099","Moisture","PCT_M-M",65.728813559,1
"5609",10390674,"MOIS211099","Moisture","PCT_M-M",79.280595088,1
"5610",10392242,"MOIS211099","Moisture","G_P_100G",58.044793199,1
"5611",10392546,"MOIS211099","Moisture","PCT_M-M",38.884863124,1
"5612",10392573,"MOIS211099","Moisture","PCT_M-M",82.855064126,1
"5613",10392577,"MOIS211099","Moisture","PCT_M-M",82.915962961,1
"5614",10392579,"MOIS211099","Moisture","PCT_M-M",82.950408035,1
"5615",10392581,"MOIS211099","Moisture","PCT_M-M",82.920049539,1
"5616",10392583,"MOIS211099","Moisture","PCT_M-M",82.999756189,1
"5617",10392588,"MOIS211099","Moisture","PCT_M-M",82.270982813,1
"5618",10392590,"MOIS211099","Moisture","PCT_M-M",82.296827116,1
"5619",10392593,"MOIS211099","Moisture","PCT_M-M",82.717450027,1
"5620",10392597,"MOIS211099","Moisture","PCT_M-M",82.109695813,1
"5621",10392601,"MOIS211099","Moisture","PCT_M-M",82.291666667,1
"5622",10392624,"MOIS211099","Moisture","PCT_M-M",50.348809237,1
"5623",10392624,"MOIS211099","Moisture","PCT_M-M",50.40481366,2
"5624",10392628,"MOIS211099","Moisture","PCT_M-M",46.667095612,1
"5625",10392628,"MOIS211099","Moisture","PCT_M-M",46.414249432,2
"5626",10393988,"MOIS211099","Moisture","G_P_100G",46.483113299,1
"5627",10394377,"MOIS211099","Moisture","PCT_M-M",54.936327537,1
"5628",10394382,"MOIS211099","Moisture","PCT_M-M",32.722504717,1
"5629",10394390,"MOIS211099","Moisture","PCT_M-M",32.058869335,1
"5630",10394391,"MOIS211099","Moisture","PCT_M-M",32.943446638,1
"5631",10394392,"MOIS211099","Moisture","PCT_M-M",32.915321579,1
"5632",10394393,"MOIS211099","Moisture","PCT_M-M",34.089765969,1
"5633",10394395,"MOIS211099","Moisture","PCT_M-M",32.589992856,1
"5634",10394396,"MOIS211099","Moisture","PCT_M-M",34.607395098,1
"5635",10394398,"MOIS211099","Moisture","PCT_M-M",35.148784323,1
"5636",10395109,"MOIS040493","Moisture","PCT_M-M",35.25258012,1
"5637",10395109,"MOIS040493","Moisture","PCT_M-M",35.286505856,2
"5638",10395111,"MOIS040493","Moisture","PCT_M-M",35.047024027,1
"5639",10395111,"MOIS040493","Moisture","PCT_M-M",35.141213043,2
"5640",10395112,"MOIS040493","Moisture","PCT_M-M",34.788055255,1
"5641",10395112,"MOIS040493","Moisture","PCT_M-M",34.802644761,2
"5642",10395119,"MOIS040493","Moisture","PCT_M-M",32.344223532,1
"5643",10395119,"MOIS040493","Moisture","PCT_M-M",32.259434733,2
"5644",10395124,"MOIS040493","Moisture","PCT_M-M",34.902490447,1
"5645",10395124,"MOIS040493","Moisture","PCT_M-M",35.088004157,2
"5646",10395132,"MOIS040493","Moisture","PCT_M-M",34.912943221,1
"5647",10395132,"MOIS040493","Moisture","PCT_M-M",34.895798655,2
"5648",10395142,"MOIS040493","Moisture","PCT_M-M",34.859389578,1
"5649",10395142,"MOIS040493","Moisture","PCT_M-M",34.881897815,2
"5650",10395337,"MOIS040493","Moisture","PCT_M-M",35.294117647,1
"5651",10395339,"MOIS040493","Moisture","PCT_M-M",34.569279779,1
"5652",10395895,"MOIS211099","Moisture","PCT_M-M",35.980861244,1
"5653",10395897,"MOIS211099","Moisture","PCT_M-M",35.700236035,1
"5654",10395898,"MOIS211099","Moisture","PCT_M-M",35.573109574,1
"5655",10395900,"MOIS211099","Moisture","PCT_M-M",35.417891148,1
"5656",10396518,"MOIS040493","Moisture","PCT_M-M",35.433330042,1
"5657",10396519,"MOIS040493","Moisture","PCT_M-M",36.517199017,1
"5658",10396831,"MOIS211099","Moisture","PCT_M-M",35.459375,1
"5659",10396833,"MOIS211099","Moisture","PCT_M-M",36.578585707,1
"5660",10396834,"MOIS211099","Moisture","PCT_M-M",36.160879597,1
"5661",10396835,"MOIS211099","Moisture","PCT_M-M",35.303343999,1
"5662",10397376,"MOIS211099","Moisture","PCT_M-M",30.93720491,1
"5663",10397482,"MOIS040493","Moisture","PCT_M-M",35.178889973,1
"5664",10397482,"MOIS040493","Moisture","PCT_M-M",35.221934618,2
"5665",10397489,"MOIS040493","Moisture","PCT_M-M",37.388262728,1
"5666",10397489,"MOIS040493","Moisture","PCT_M-M",37.693895213,2
"5667",10397494,"MOIS040493","Moisture","PCT_M-M",37.944108514,1
"5668",10397494,"MOIS040493","Moisture","PCT_M-M",38.02559415,2
"5669",10397502,"MOIS040493","Moisture","PCT_M-M",37.625894514,1
"5670",10397502,"MOIS040493","Moisture","PCT_M-M",37.731638692,2
"5671",10398177,"MOIS211099","Moisture","PCT_M-M",55.997878617,2
"5672",10398367,"MOIS040493","Moisture","PCT_M-M",40.872950414,1
"5673",10398371,"MOIS040493","Moisture","PCT_M-M",41.135474539,1
"5674",10399313,"MOIS211099","Moisture","PCT_M-M",35.547112462,1
"5675",10399323,"MOIS211099","Moisture","PCT_M-M",35.949408673,1
"5676",10399324,"MOIS211099","Moisture","PCT_M-M",35.990159172,1
"5677",10399325,"MOIS211099","Moisture","PCT_M-M",34.738673831,1
"5678",10401365,"MOIS040493","Moisture","PCT_M-M",35.709238083,1
"5679",10401369,"MOIS040493","Moisture","PCT_M-M",35.09100902,1
"5680",10401653,"MOIS211099","Moisture","PCT_M-M",53.079862867,1
"5681",10401653,"MOIS211099","Moisture","PCT_M-M",53.075799898,2
"5682",10401655,"MOIS211099","Moisture","PCT_M-M",45.718679996,1
"5683",10401655,"MOIS211099","Moisture","PCT_M-M",45.93120267,2
"5684",10401662,"MOIS211099","Moisture","PCT_M-M",43.558094461,1
"5685",10401662,"MOIS211099","Moisture","PCT_M-M",43.418676641,2
"5686",10401668,"MOIS211099","Moisture","PCT_M-M",47.292525986,1
"5687",10401668,"MOIS211099","Moisture","PCT_M-M",47.317913386,2
"5688",10401995,"MOIS040493","Moisture","PCT_M-M",3.477124183,1
"5689",10401997,"MOIS040493","Moisture","PCT_M-M",2.3856526249,1
"5690",10402071,"MOIS040493","Moisture","PCT_M-M",44.980694981,1
"5691",10402876,"MOIS211099","Moisture","PCT_M-M",37.180522796,1
"5692",10402878,"MOIS211099","Moisture","PCT_M-M",43.074252399,1
"5693",10402882,"MOIS211099","Moisture","PCT_M-M",34.64122286,1
"5694",10402934,"MOIS211099","Moisture","PCT_M-M",35.099229664,1
"5695",10402935,"MOIS211099","Moisture","PCT_M-M",34.514539965,1
"5696",10403378,"MOIS211099","Moisture","PCT_M-M",35.830257097,1
"5697",10403379,"MOIS211099","Moisture","PCT_M-M",35.1953524,1
"5698",10403381,"MOIS211099","Moisture","PCT_M-M",35.830479452,1
"5699",10403382,"MOIS211099","Moisture","PCT_M-M",83.672170787,1
"5700",10403389,"MOIS211099","Moisture","PCT_M-M",83.553974637,1
"5701",10403391,"MOIS211099","Moisture","PCT_M-M",84.034468505,1
"5702",10403394,"MOIS211099","Moisture","PCT_M-M",83.85172144,1
"5703",10403395,"MOIS211099","Moisture","PCT_M-M",83.890577508,1
"5704",10403402,"MOIS211099","Moisture","PCT_M-M",83.528559733,1
"5705",10403403,"MOIS211099","Moisture","PCT_M-M",83.585334199,1
"5706",10403407,"MOIS211099","Moisture","PCT_M-M",83.61315256,1
"5707",10403408,"MOIS211099","Moisture","PCT_M-M",83.799846626,1
"5708",10404928,"MOIS211099","Moisture","PCT_M-M",61.767939385,1
"5709",10405019,"MOIS040493","Moisture","PCT_M-M",35.73804042,1
"5710",10405020,"MOIS040493","Moisture","PCT_M-M",34.903477456,1
"5711",10406123,"MOIS211099","Moisture","PCT_M-M",81.528919369,1
"5712",10406124,"MOIS040493","Moisture","PCT_M-M",48.604973287,1
"5713",10406124,"MOIS040493","Moisture","PCT_M-M",48.925030269,2
"5714",10406126,"MOIS040493","Moisture","PCT_M-M",49.453806701,1
"5715",10406126,"MOIS040493","Moisture","PCT_M-M",49.375367912,2
"5716",10406127,"MOIS211099","Moisture","PCT_M-M",81.516208945,1
"5717",10406130,"MOIS211099","Moisture","PCT_M-M",81.491083353,1
"5718",10406133,"MOIS211099","Moisture","PCT_M-M",81.992905327,1
"5719",10406140,"MOIS211099","Moisture","PCT_M-M",81.946108619,1
"5720",10406143,"MOIS211099","Moisture","PCT_M-M",82.12027072,1
"5721",10406147,"MOIS211099","Moisture","PCT_M-M",82.166453834,1
"5722",10406151,"MOIS211099","Moisture","PCT_M-M",82.092113778,1
"5723",10406155,"MOIS211099","Moisture","PCT_M-M",81.927349144,1
"5724",10406217,"MOIS040493","Moisture","PCT_M-M",46.334877829,1
"5725",10406217,"MOIS040493","Moisture","PCT_M-M",46.34374166,2
"5726",10406227,"MOIS040493","Moisture","PCT_M-M",45.428085552,1
"5727",10406227,"MOIS040493","Moisture","PCT_M-M",45.522412177,2
"5728",10406232,"MOIS040493","Moisture","PCT_M-M",45.662498788,1
"5729",10406232,"MOIS040493","Moisture","PCT_M-M",45.644926363,2
"5730",10406237,"MOIS040493","Moisture","PCT_M-M",46.098555764,1
"5731",10406237,"MOIS040493","Moisture","PCT_M-M",46.068111455,2
"5732",10406243,"MOIS040493","Moisture","PCT_M-M",34.088857364,1
"5733",10406243,"MOIS040493","Moisture","PCT_M-M",34.102522899,2
"5734",10406248,"MOIS040493","Moisture","PCT_M-M",35.884110692,1
"5735",10406248,"MOIS040493","Moisture","PCT_M-M",35.527839349,2
"5736",10406252,"MOIS040493","Moisture","PCT_M-M",40.479485117,1
"5737",10406252,"MOIS040493","Moisture","PCT_M-M",40.733018407,2
"5738",10406255,"MOIS040493","Moisture","PCT_M-M",35.476987722,1
"5739",10406255,"MOIS040493","Moisture","PCT_M-M",35.409697639,2
"5740",10406260,"MOIS040493","Moisture","PCT_M-M",33.198312801,1
"5741",10406260,"MOIS040493","Moisture","PCT_M-M",33.335609656,2
"5742",10406599,"MOIS211099","Moisture","PCT_M-M",35.557872784,1
"5743",10406602,"MOIS211099","Moisture","PCT_M-M",35.419586812,1
"5744",10406605,"MOIS211099","Moisture","PCT_M-M",36.045647917,1
"5745",10407970,"MOIS211099","Moisture","PCT_M-M",46.839896708,1
"5746",10407970,"MOIS211099","Moisture","PCT_M-M",46.824072886,2
"5747",10407974,"MOIS211099","Moisture","PCT_M-M",44.273784182,1
"5748",10407974,"MOIS211099","Moisture","PCT_M-M",44.219596579,2
"5749",10409141,"MOIS040493","Moisture","PCT_M-M",36.354996231,1
"5750",10409649,"MOIS211099","Moisture","PCT_M-M",37.749927323,1
"5751",10410900,"MOIS040493","Moisture","PCT_M-M",34.797364743,1
"5752",10410912,"MOIS040493","Moisture","PCT_M-M",35.472619463,1
"5753",10411046,"MOIS211099","Moisture","PCT_M-M",53.649497487,1
"5754",10411046,"MOIS211099","Moisture","PCT_M-M",53.637484587,2
"5755",10411048,"MOIS211099","Moisture","PCT_M-M",46.937193073,1
"5756",10411048,"MOIS211099","Moisture","PCT_M-M",47.101568951,2
"5757",10411186,"MOIS211099","Moisture","PCT_M-M",76.845392721,1
"5758",10411391,"MOIS211099","Moisture","PCT_M-M",81.825180433,1
"5759",10411398,"MOIS211099","Moisture","PCT_M-M",82.93165078,1
"5760",10411403,"MOIS211099","Moisture","PCT_M-M",83.058112378,1
"5761",10411407,"MOIS211099","Moisture","PCT_M-M",82.129958599,1
"5762",10411410,"MOIS211099","Moisture","PCT_M-M",82.237204183,1
"5763",10411413,"MOIS211099","Moisture","PCT_M-M",83.275937637,1
"5764",10411782,"MOIS040493","Moisture","PCT_M-M",35.377515107,1
"5765",10411782,"MOIS040493","Moisture","PCT_M-M",35.325682883,2
"5766",10411790,"MOIS040493","Moisture","PCT_M-M",35.335459101,1
"5767",10411790,"MOIS040493","Moisture","PCT_M-M",35.387521209,2
"5768",10411795,"MOIS040493","Moisture","PCT_M-M",45.413447049,1
"5769",10411795,"MOIS040493","Moisture","PCT_M-M",45.38658209,2
"5770",10411800,"MOIS040493","Moisture","PCT_M-M",45.568875968,1
"5771",10411800,"MOIS040493","Moisture","PCT_M-M",45.519784054,2
"5772",10411809,"MOIS040493","Moisture","PCT_M-M",32.023531669,1
"5773",10411809,"MOIS040493","Moisture","PCT_M-M",32.023479537,2
"5774",10411877,"MOIS211099","Moisture","PCT_M-M",47.646003811,1
"5775",10412001,"MOIS211099","Moisture","G_P_100G",50.195423218,1
"5776",10412187,"MOIS211099","Moisture","G_P_100G",42.358295408,1
"5777",10412189,"MOIS211099","Moisture","G_P_100G",44.626062139,1
"5778",10412190,"MOIS211099","Moisture","G_P_100G",50.815342214,1
"5779",10412193,"MOIS211099","Moisture","G_P_100G",52.302831802,1
"5780",10413081,"MOIS211099","Moisture","PCT_M-M",50.319301447,1
"5781",10413270,"MOIS211099","Moisture","PCT_M-M",37.545311648,1
"5782",10413278,"MOIS211099","Moisture","PCT_M-M",37.53401773,1
"5783",10413309,"MOIS211099","Moisture","PCT_M-M",37.353667025,1
"5784",10413314,"MOIS211099","Moisture","PCT_M-M",34.652246256,1
"5785",10413339,"MOIS211099","Moisture","PCT_M-M",3.0350636762,1
"5786",10413385,"MOIS211099","Moisture","PCT_M-M",3.1831907398,1
"5787",10413642,"MOIS211099","Moisture","PCT_M-M",51.143657225,1
"5788",10413907,"MOIS211099","Moisture","G_P_100G",37.348396232,1
"5789",10413908,"MOIS211099","Moisture","G_P_100G",37.488614183,1
"5790",10413909,"MOIS211099","Moisture","G_P_100G",37.114797444,1
"5791",10413981,"MOIS211099","Moisture","PCT_M-M",35.467397397,1
"5792",10413983,"MOIS211099","Moisture","PCT_M-M",33.956655159,1
"5793",10413985,"MOIS211099","Moisture","PCT_M-M",35.319033886,1
"5794",10413987,"MOIS211099","Moisture","PCT_M-M",35.430038511,1
"5795",10414060,"MOIS040493","Moisture","PCT_M-M",34.836657045,1
"5796",10414475,"MOIS211099","Moisture","PCT_M-M",36.661221032,1
"5797",10415721,"MOIS040493","Moisture","PCT_M-M",49.333242849,3
"5798",10415721,"MOIS040493","Moisture","PCT_M-M",49.557048775,4
"5799",10415721,"MOIS040493","Moisture","PCT_M-M",49.124080367,1
"5800",10415721,"MOIS040493","Moisture","PCT_M-M",48.65019331,2
"5801",10415727,"MOIS040493","Moisture","PCT_M-M",46.928979592,1
"5802",10415727,"MOIS040493","Moisture","PCT_M-M",46.99577785,2
"5803",10417205,"MOIS211099","Moisture","G_P_100G",36.828994894,1
"5804",10417231,"MOIS211099","Moisture","G_P_100G",42.3545826,1
"5805",10417518,"MOIS211099","Moisture","PCT_M-M",38.450060901,1
"5806",10417519,"MOIS211099","Moisture","PCT_M-M",45.541794685,1
"5807",10417535,"MOIS211099","Moisture","G_P_100G",52.028625675,1
"5808",10417601,"MOIS211099","Moisture","PCT_M-M",76.132185246,1
"5809",10417612,"MOIS211099","Moisture","PCT_M-M",75.478575239,1
"5810",10417706,"MOIS211099","Moisture","PCT_M-M",3.5698545615,1
"5811",10417709,"MOIS211099","Moisture","PCT_M-M",44.215689546,1
"5812",10417714,"MOIS211099","Moisture","PCT_M-M",43.674410941,1
"5813",10417720,"MOIS211099","Moisture","PCT_M-M",43.856454505,1
"5814",10417726,"MOIS211099","Moisture","PCT_M-M",44.073166748,1
"5815",10417733,"MOIS211099","Moisture","PCT_M-M",44.147550297,1
"5816",10417738,"MOIS211099","Moisture","PCT_M-M",43.531547889,1
"5817",10417750,"MOIS211099","Moisture","PCT_M-M",44.128648426,1
"5818",10417753,"MOIS211099","Moisture","PCT_M-M",44.018267658,1
"5819",10417845,"MOIS040493","Moisture","PCT_M-M",33.495176643,1
